Location,UWI,Reading Time,Average Amps (A) (Raw),Drive Frequency (Hz) (Raw),Intake Pressure (psi) (Raw),Discharge Pressure (psi) (Raw),Intake Temperature (F) (Raw),Motor Temperature (F) (Raw),Vibration (gravit) (Raw)
SKW-18,SKW-18,2025-06-12 00:10:00,57.8,45,888.600269574253,1422.20043145168,258.000000008,301.299999998,0.06526183744
SKW-18,SKW-18,2025-06-12 00:20:00,58,45,891.900270574449,1433.50043487967,258.099999998,301.400000006,0.06322240502
SKW-18,SKW-18,2025-06-12 00:30:00,57.9,45,884.000268178633,1424.20043205935,258.099999998,301.299999998,0.06220268881
SKW-18,SKW-18,2025-06-12 00:40:00,58,45,881.700267480823,1423.80043193724,258.000000008,301.400000006,0.06220268881
SKW-18,SKW-18,2025-06-12 00:50:00,58,45,883.100267905324,1423.30043178605,257.9,301.800000002,0.06424212123
SKW-18,SKW-18,2025-06-12 01:00:00,57.9,45,886.400268906971,1429.10043354511,258.000000008,301.899999992,0.05914354018
SKW-18,SKW-18,2025-06-12 01:10:00,57.9,45,886.200268845914,1428.90043348405,258.000000008,301.800000002,0.05812382397
SKW-18,SKW-18,2025-06-12 01:20:00,57.9,45,886.400268906971,1427.30043299849,257.9,301.800000002,0.05812382397
SKW-18,SKW-18,2025-06-12 01:30:00,57.9,45,887.700269300944,1426.10043263505,257.9,301.800000002,0.06016325639
SKW-18,SKW-18,2025-06-12 01:40:00,58,45,888.600269574253,1428.2004332718,257.9,301.800000002,0.0611829726
SKW-18,SKW-18,2025-06-12 01:50:00,57.9,45,889.000269694917,1427.80043315114,257.9,301.800000002,0.05914354018
SKW-18,SKW-18,2025-06-12 02:00:00,57.9,45,889.700269907168,1426.8004328473,257.9,301.699999994,0.05914354018
SKW-18,SKW-18,2025-06-12 02:10:00,58,45,889.900269968226,1427.10043293889,257.9,301.800000002,0.06220268881
SKW-18,SKW-18,2025-06-12 02:20:00,57.9,45,891.200270362199,1425.20043236174,257.9,301.800000002,0.06424212123
SKW-18,SKW-18,2025-06-12 02:30:00,57.9,45,888.400269513195,1431.00043412226,257.799999992,301.800000002,0.05812382397
SKW-18,SKW-18,2025-06-12 02:40:00,57.9,45,895.800271757819,1429.10043354511,257.9,301.800000002,0.06424212123
SKW-18,SKW-18,2025-06-12 02:50:00,57.9,45,898.500272577744,1427.30043299849,258.099999998,301.400000006,0.05812382397
SKW-18,SKW-18,2025-06-12 03:00:00,57.8,45,889.500269847561,1444.20043812594,258.099999998,301.299999998,0.06220268881
SKW-18,SKW-18,2025-06-12 03:10:00,57.9,45,888.200269452138,1422.40043151274,258.000000008,301.600000004,0.05914354018
SKW-18,SKW-18,2025-06-12 03:20:00,57.9,45,895.000271515039,1421.60043126996,258.099999998,301.600000004,0.05812382397
SKW-18,SKW-18,2025-06-12 03:30:00,57.9,45,889.200269755975,1428.70043342445,258.200000006,301.200000008,0.05812382397
SKW-18,SKW-18,2025-06-12 03:40:00,57.8,45,882.900267844267,1424.50043214949,258.099999998,301.400000006,0.06220268881
SKW-18,SKW-18,2025-06-12 03:50:00,57.9,45,883.500268027439,1412.00042835805,257.9,301.800000002,0.06220268881
SKW-18,SKW-18,2025-06-12 04:00:00,57.9,45,888.200269452138,1426.90043287783,258.000000008,301.899999992,0.06016325639
SKW-18,SKW-18,2025-06-12 04:10:00,57.9,45,887.100269119222,1427.30043299849,258.000000008,301.600000004,0.05914354018
SKW-18,SKW-18,2025-06-12 04:20:00,57.9,45,885.800268725249,1426.30043269611,258.000000008,301.800000002,0.06220268881
SKW-18,SKW-18,2025-06-12 04:30:00,57.9,45,887.500269239887,1419.30043057215,258.000000008,301.899999992,0.05812382397
SKW-18,SKW-18,2025-06-12 04:40:00,58,45,887.700269300944,1426.50043275716,257.9,301.800000002,0.06220268881
SKW-18,SKW-18,2025-06-12 04:50:00,57.9,45,888.700269604782,1426.20043266558,257.9,301.800000002,0.06016325639
SKW-18,SKW-18,2025-06-12 05:00:00,57.9,45,889.100269725446,1425.00043230068,257.9,301.800000002,0.05710410776
SKW-18,SKW-18,2025-06-12 05:10:00,58,45,889.800269937697,1424.50043214949,257.9,301.800000002,0.06220268881
SKW-18,SKW-18,2025-06-12 05:20:00,57.8,45,888.300269482666,1424.0004319983,257.799999992,301.800000002,0.05812382397
SKW-18,SKW-18,2025-06-12 05:30:00,57.9,45,889.400269817032,1434.70043524457,257.9,301.800000002,0.06220268881
SKW-18,SKW-18,2025-06-12 05:40:00,57.9,45,892.400270727093,1431.30043421239,257.9,301.800000002,0.05710410776
SKW-18,SKW-18,2025-06-12 05:50:00,57.9,45,898.300272516686,1427.50043305955,258.000000008,301.699999994,0.05812382397
SKW-18,SKW-18,2025-06-12 06:00:00,57.9,45,891.300270392727,1424.10043202883,258.099999998,301.299999998,0.05812382397
SKW-18,SKW-18,2025-06-12 06:10:00,57.8,45,886.600268968029,1434.00043503232,258.099999998,301.299999998,0.05710410776
SKW-18,SKW-18,2025-06-12 06:20:00,57.8,45,889.300269786503,1424.20043205935,258.099999998,301.499999996,0.06016325639
SKW-18,SKW-18,2025-06-12 06:30:00,57.8,45,889.700269907168,1421.10043111877,258.099999998,301.600000004,0.06016325639
SKW-18,SKW-18,2025-06-12 06:40:00,57.9,45,884.800268421412,1422.20043145168,258.099999998,301.400000006,0.05710410776
SKW-18,SKW-18,2025-06-12 06:50:00,57.8,45,882.300267662545,1422.20043145168,258.000000008,301.499999996,0.05812382397
SKW-18,SKW-18,2025-06-12 07:00:00,57.9,45,884.20026823969,1419.50043063321,258.000000008,301.899999992,0.05608439155
SKW-18,SKW-18,2025-06-12 07:10:00,57.9,45,885.600268664192,1423.70043190671,258.000000008,301.800000002,0.06322240502
SKW-18,SKW-18,2025-06-12 07:20:00,57.9,45,886.300268876443,1423.10043172499,258.000000008,301.800000002,0.05608439155
SKW-18,SKW-18,2025-06-12 07:30:00,57.9,45,886.400268906971,1421.50043123943,257.9,301.499999996,0.06322240502
SKW-18,SKW-18,2025-06-12 07:40:00,57.9,45,887.700269300944,1421.70043130049,258.000000008,301.800000002,0.06016325639
SKW-18,SKW-18,2025-06-12 07:50:00,57.9,45,888.300269482666,1421.90043136154,258.000000008,302,0.05710410776
SKW-18,SKW-18,2025-06-12 08:00:00,57.9,45,888.500269543724,1421.80043133102,258.000000008,301.899999992,0.06526183744
SKW-18,SKW-18,2025-06-12 08:10:00,57.8,45,889.300269786503,1421.20043114929,257.9,301.800000002,0.06220268881
SKW-18,SKW-18,2025-06-12 08:20:00,57.8,45,889.300269786503,1422.30043148221,257.9,301.899999992,0.06322240502
SKW-18,SKW-18,2025-06-12 08:30:00,58,45,891.900270574449,1424.30043208843,257.9,301.899999992,0.06322240502
SKW-18,SKW-18,2025-06-12 08:40:00,57.9,45,893.000270908815,1437.70043615463,257.9,301.800000002,0.05914354018
SKW-18,SKW-18,2025-06-12 08:50:00,57.9,45,893.100270939344,1426.70043281677,258.000000008,301.899999992,0.06220268881
SKW-18,SKW-18,2025-06-12 09:00:00,57.9,45,892.500270757622,1419.60043066373,258.099999998,301.499999996,0.05608439155
SKW-18,SKW-18,2025-06-12 09:10:00,57.9,45,890.700270211005,1430.70043403067,258.099999998,301.400000006,0.06220268881
SKW-18,SKW-18,2025-06-12 09:20:00,57.8,45,890.200270059812,1417.60043005606,258.099999998,301.499999996,0.06016325639
SKW-18,SKW-18,2025-06-12 09:30:00,57.8,45,888.400269513195,1418.30043026831,258.099999998,301.400000006,0.06220268881
SKW-18,SKW-18,2025-06-12 09:40:00,57.9,45,886.100268815385,1421.90043136154,258.099999998,301.499999996,0.06016325639
SKW-18,SKW-18,2025-06-12 09:50:00,57.9,45,883.000267874795,1413.2004287215,258.000000008,301.600000004,0.0611829726
SKW-18,SKW-18,2025-06-12 10:00:00,58,45,884.300268270219,1417.40042999645,258.000000008,301.800000002,0.06424212123
SKW-18,SKW-18,2025-06-12 10:10:00,57.8,45,885.600268664192,1423.80043193724,258.000000008,301.899999992,0.06322240502
SKW-18,SKW-18,2025-06-12 10:20:00,57.8,45,885.800268725249,1425.30043239227,258.000000008,301.899999992,0.06220268881
SKW-18,SKW-18,2025-06-12 10:30:00,57.8,45,885.300268572606,1421.80043133102,258.000000008,301.899999992,0.06016325639
SKW-18,SKW-18,2025-06-12 10:40:00,57.9,45,886.700268997107,1421.50043123943,257.9,301.899999992,0.0611829726
SKW-18,SKW-18,2025-06-12 10:50:00,57.9,45,888.600269574253,1421.50043123943,257.9,301.899999992,0.06526183744
SKW-18,SKW-18,2025-06-12 11:00:00,57.9,45,888.900269664388,1423.30043178605,258.000000008,301.899999992,0.06016325639
SKW-18,SKW-18,2025-06-12 11:10:00,57.9,45,888.100269423059,1426.10043263505,258.000000008,302,0.06220268881
SKW-18,SKW-18,2025-06-12 11:20:00,58,45,888.100269423059,1422.6004315738,257.9,301.899999992,0.06526183744
SKW-18,SKW-18,2025-06-12 11:30:00,57.8,45,892.800270847758,1420.50043093559,258.000000008,301.899999992,0.05608439155
SKW-18,SKW-18,2025-06-12 11:40:00,57.9,45,887.500269239887,1427.40043302902,257.9,301.699999994,0.06220268881
SKW-18,SKW-18,2025-06-12 11:50:00,57.9,45,895.200271576097,1432.10043445517,258.000000008,301.699999994,0.0611829726
SKW-18,SKW-18,2025-06-12 12:00:00,57.9,45,892.100270635507,1422.20043145168,258.099999998,301.499999996,0.06424212123
SKW-18,SKW-18,2025-06-12 12:10:00,57.9,45,890.900270272063,1433.10043475901,258.200000006,301.400000006,0.06220268881
SKW-18,SKW-18,2025-06-12 12:20:00,57.8,45,886.100268815385,1417.50043002553,258.099999998,301.600000004,0.05812382397
SKW-18,SKW-18,2025-06-12 12:30:00,57.8,45,887.600269270416,1422.10043142115,258.099999998,301.600000004,0.05914354018
SKW-18,SKW-18,2025-06-12 12:40:00,58,45,886.400268906971,1418.90043045148,258.099999998,301.499999996,0.05608439155
SKW-18,SKW-18,2025-06-12 12:50:00,57.8,45,882.500267723602,1431.10043415133,258.000000008,301.699999994,0.06016325639
SKW-18,SKW-18,2025-06-12 13:00:00,58,45,882.600267754131,1414.80042920706,258.000000008,301.800000002,0.06424212123
SKW-18,SKW-18,2025-06-12 13:10:00,57.9,45,885.100268511548,1427.50043305955,258.000000008,302,0.06016325639
SKW-18,SKW-18,2025-06-12 13:20:00,57.9,45,885.700268694721,1427.50043305955,258.000000008,301.899999992,0.06016325639
SKW-18,SKW-18,2025-06-12 13:30:00,57.8,45,885.800268725249,1425.50043245333,258.000000008,301.899999992,0.06016325639
SKW-18,SKW-18,2025-06-12 13:40:00,57.9,45,886.900269058165,1424.50043214949,258.000000008,301.899999992,0.05710410776
SKW-18,SKW-18,2025-06-12 13:50:00,58,45,888.200269452138,1425.80043254346,258.000000008,302,0.06016325639
SKW-18,SKW-18,2025-06-12 14:00:00,57.9,45,888.200269452138,1426.60043278624,258.000000008,301.899999992,0.05710410776
SKW-18,SKW-18,2025-06-12 14:10:00,57.9,45,888.400269513195,1424.90043227161,257.9,301.899999992,0.05812382397
SKW-18,SKW-18,2025-06-12 14:20:00,57.8,45,889.500269847561,1424.80043224108,257.9,301.899999992,0.05914354018
SKW-18,SKW-18,2025-06-12 14:30:00,57.9,45,887.700269300944,1436.80043588132,257.9,301.899999992,0.06220268881
SKW-18,SKW-18,2025-06-12 14:40:00,58,45,892.700270817229,1434.8004352751,257.9,301.899999992,0.06220268881
SKW-18,SKW-18,2025-06-12 14:50:00,57.8,45,904.90027451853,1425.60043248386,258.099999998,301.899999992,0.05710410776
SKW-18,SKW-18,2025-06-12 15:00:00,57.9,45,890.900270272063,1427.00043290836,258.200000006,301.200000008,0.06016325639
SKW-18,SKW-18,2025-06-12 15:10:00,57.9,45,884.100268209161,1436.10043566907,258.099999998,301.299999998,0.06424212123
SKW-18,SKW-18,2025-06-12 15:20:00,57.9,45,887.900269362002,1416.40042969262,258.099999998,301.600000004,0.06016325639
SKW-18,SKW-18,2025-06-12 15:30:00,57.8,45,891.500270453785,1432.40043454676,258.200000006,301.800000002,0.05608439155
SKW-18,SKW-18,2025-06-12 15:40:00,57.8,45,883.40026799691,1418.20043023778,258.200000006,301.499999996,0.0611829726
SKW-18,SKW-18,2025-06-12 15:50:00,57.9,45,881.300267360158,1424.10043202883,258.099999998,301.699999994,0.0611829726
SKW-18,SKW-18,2025-06-12 16:00:00,57.9,45,883.40026799691,1419.10043051109,258.000000008,302,0.06016325639
SKW-18,SKW-18,2025-06-12 16:10:00,57.9,45,885.300268572606,1426.40043272664,258.000000008,301.899999992,0.06016325639
SKW-18,SKW-18,2025-06-12 16:20:00,57.8,45,885.400268603134,1425.30043239227,258.000000008,301.899999992,0.06016325639
SKW-18,SKW-18,2025-06-12 16:30:00,57.9,45,886.5002689375,1423.60043187618,258.000000008,302,0.06016325639
SKW-18,SKW-18,2025-06-12 16:40:00,57.6,45,886.900269058165,1424.30043208843,258.000000008,301.899999992,0.06322240502
SKW-18,SKW-18,2025-06-12 16:50:00,57.8,45,887.700269300944,1424.70043221055,258.000000008,301.899999992,0.06016325639
SKW-18,SKW-18,2025-06-12 17:00:00,57.6,45,887.800269331473,1424.80043224108,257.9,301.899999992,0.06424212123
SKW-18,SKW-18,2025-06-12 17:10:00,57.8,45,888.700269604782,1424.10043202883,258.000000008,301.800000002,0.06220268881
SKW-18,SKW-18,2025-06-12 17:20:00,57.9,45,889.900269968226,1423.40043181658,258.000000008,301.899999992,0.05914354018
SKW-18,SKW-18,2025-06-12 17:30:00,58,45,885.200268542077,1440.00043685244,257.9,301.899999992,0.06526183744
SKW-18,SKW-18,2025-06-12 17:40:00,57.9,45,892.600270788151,1432.60043460636,257.9,302.100000008,0.06016325639
SKW-18,SKW-18,2025-06-12 17:50:00,57.9,45,905.000274549059,1431.80043436359,258.200000006,302.199999998,0.06016325639
SKW-18,SKW-18,2025-06-12 18:00:00,57.8,45,889.700269907168,1432.00043442464,258.200000006,301.299999998,0.0611829726
SKW-18,SKW-18,2025-06-12 18:10:00,57.9,45,883.300267966382,1433.10043475901,258.000000008,301.600000004,0.06016325639
SKW-18,SKW-18,2025-06-12 18:20:00,57.9,45,892.500270757622,1423.50043184565,258.000000008,301.699999994,0.0611829726
SKW-18,SKW-18,2025-06-12 18:30:00,57.9,45,891.10027033312,1427.80043315114,258.299999996,301.600000004,0.06220268881
SKW-18,SKW-18,2025-06-12 18:40:00,57.9,45,882.200267632016,1428.90043348405,258.200000006,301.499999996,0.05812382397
SKW-18,SKW-18,2025-06-12 18:50:00,57.9,45,880.100266995263,1411.800428297,258.099999998,301.899999992,0.06220268881
SKW-18,SKW-18,2025-06-12 19:00:00,57.9,45,883.300267966382,1419.10043051109,258.000000008,302,0.06424212123
SKW-18,SKW-18,2025-06-12 19:10:00,57.9,45,885.200268542077,1421.4004312089,258.000000008,301.899999992,0.05914354018
SKW-18,SKW-18,2025-06-12 19:20:00,57.8,45,884.600268360355,1418.50043032937,258.000000008,302,0.06016325639
SKW-18,SKW-18,2025-06-12 19:30:00,57.8,45,885.500268633663,1418.50043032937,258.000000008,302,0.05914354018
SKW-18,SKW-18,2025-06-12 19:40:00,58,45,885.800268725249,1417.90043014765,258.000000008,302.100000008,0.06220268881
SKW-18,SKW-18,2025-06-12 19:50:00,58,45,886.5002689375,1419.40043060268,258.000000008,302,0.05608439155
SKW-18,SKW-18,2025-06-12 20:00:00,58,45,887.700269300944,1418.90043045148,258.000000008,302.100000008,0.05608439155
SKW-18,SKW-18,2025-06-12 20:10:00,58,45,887.400269209358,1418.90043045148,258.000000008,302.100000008,0.06220268881
SKW-18,SKW-18,2025-06-12 20:20:00,57.9,45,889.100269725446,1422.50043154327,258.000000008,302.100000008,0.06016325639
SKW-18,SKW-18,2025-06-12 20:30:00,57.9,45,886.900269058165,1421.50043123943,257.9,302,0.05812382397
SKW-18,SKW-18,2025-06-12 20:40:00,57.9,45,894.000271212652,1422.50043154327,258.000000008,302.100000008,0.05914354018
SKW-18,SKW-18,2025-06-12 20:50:00,57.9,45,893.100270939344,1424.60043218002,258.099999998,301.600000004,0.05914354018
SKW-18,SKW-18,2025-06-12 21:00:00,57.9,45,889.900269968226,1425.4004324228,258.099999998,301.699999994,0.06526183744
SKW-18,SKW-18,2025-06-12 21:10:00,57.9,45,888.300269482666,1418.90043045148,258.099999998,301.699999994,0.05710410776
SKW-18,SKW-18,2025-06-12 21:20:00,58,45,888.600269574253,1422.6004315738,258.200000006,301.600000004,0.06016325639
SKW-18,SKW-18,2025-06-12 21:30:00,57.8,45,886.100268815385,1416.20042963156,258.200000006,301.600000004,0.06016325639
SKW-18,SKW-18,2025-06-12 21:40:00,57.8,45,881.90026754188,1415.40042938878,258.099999998,301.800000002,0.0611829726
SKW-18,SKW-18,2025-06-12 21:50:00,57.9,45,882.600267754131,1410.50042790302,258.000000008,301.899999992,0.05404495913
SKW-18,SKW-18,2025-06-12 22:00:00,57.9,45,884.400268299297,1416.60042975367,258.000000008,302.100000008,0.06016325639
SKW-18,SKW-18,2025-06-12 22:10:00,58,45,885.700268694721,1416.60042975367,258.099999998,302.100000008,0.06424212123
SKW-18,SKW-18,2025-06-12 22:20:00,57.9,45,885.500268633663,1418.70043039043,258.099999998,302.100000008,0.0611829726
SKW-18,SKW-18,2025-06-12 22:30:00,57.9,45,884.700268390883,1419.20043054162,258.000000008,302.100000008,0.06322240502
SKW-18,SKW-18,2025-06-12 22:40:00,57.9,45,886.200268845914,1415.50042941931,258.000000008,302.199999998,0.06016325639
SKW-18,SKW-18,2025-06-12 22:50:00,57.9,45,887.800269331473,1416.70042978275,258.000000008,302.100000008,0.05914354018
SKW-18,SKW-18,2025-06-12 23:00:00,57.9,45,888.300269482666,1424.70043221055,258.000000008,302.100000008,0.06016325639
SKW-18,SKW-18,2025-06-12 23:10:00,57.9,45,887.800269331473,1425.00043230068,258.000000008,302.199999998,0.05710410776
SKW-18,SKW-18,2025-06-12 23:20:00,57.9,45,889.100269725446,1423.30043178605,258.000000008,302.199999998,0.06220268881
SKW-18,SKW-18,2025-06-12 23:30:00,57.9,45,884.500268329826,1426.8004328473,257.9,302.199999998,0.05506467534
SKW-18,SKW-18,2025-06-12 23:40:00,57.9,45,886.600268968029,1437.10043597146,257.9,302.100000008,0.06220268881
SKW-18,SKW-18,2025-06-12 23:50:00,57.9,45,898.900272698408,1433.6004349102,258.099999998,302,0.05812382397
SKW-18,SKW-18,2025-06-13 00:00:00,57.8,45,895.800271757819,1433.50043487967,258.200000006,301.600000004,0.05812382397
SKW-18,SKW-18,2025-06-13 00:10:00,57.8,45,883.300267966382,1434.60043521404,258.099999998,301.699999994,0.06424212123
SKW-18,SKW-18,2025-06-13 00:20:00,57.9,45,887.200269149751,1417.30042996592,258.099999998,301.800000002,0.05404495913
SKW-18,SKW-18,2025-06-13 00:30:00,57.9,45,890.200270059812,1432.80043466742,258.200000006,301.699999994,0.0611829726
SKW-18,SKW-18,2025-06-13 00:40:00,57.9,45,883.800268117575,1430.70043403067,258.200000006,301.699999994,0.05506467534
SKW-18,SKW-18,2025-06-13 00:50:00,57.9,45,879.700266874599,1418.70043039043,258.099999998,301.899999992,0.06016325639
SKW-18,SKW-18,2025-06-13 01:00:00,58,45,882.400267693073,1423.40043181658,258.000000008,302.199999998,0.05812382397
SKW-18,SKW-18,2025-06-13 01:10:00,57.9,45,885.100268511548,1428.60043339392,258.099999998,302.300000006,0.05914354018
SKW-18,SKW-18,2025-06-13 01:20:00,57.9,45,884.500268329826,1426.10043263505,258.000000008,302.100000008,0.06424212123
SKW-18,SKW-18,2025-06-13 01:30:00,57.8,45,885.200268542077,1425.90043257399,258.000000008,302.100000008,0.06424212123
SKW-18,SKW-18,2025-06-13 01:40:00,58,45,886.900269058165,1424.70043221055,258.000000008,302.300000006,0.06220268881
SKW-18,SKW-18,2025-06-13 01:50:00,57.9,45,886.600268968029,1426.20043266558,258.000000008,302.199999998,0.05710410776
SKW-18,SKW-18,2025-06-13 02:00:00,57.9,45,887.900269362002,1426.8004328473,258.000000008,302.300000006,0.06220268881
SKW-18,SKW-18,2025-06-13 02:10:00,57.9,45,887.900269362002,1426.30043269611,258.000000008,302.300000006,0.05710410776
SKW-18,SKW-18,2025-06-13 02:20:00,57.9,45,889.400269817032,1423.00043169446,258.000000008,302.199999998,0.05404495913
SKW-18,SKW-18,2025-06-13 02:30:00,57.9,45,882.000267572409,1432.40043454676,257.9,302.199999998,0.0611829726
SKW-18,SKW-18,2025-06-13 02:40:00,58,45,895.900271788347,1437.00043594238,258.000000008,302.199999998,0.06220268881
SKW-18,SKW-18,2025-06-13 02:50:00,57.9,45,903.100273973364,1425.20043236174,258.200000006,302,0.06526183744
SKW-18,SKW-18,2025-06-13 03:00:00,57.8,45,885.300268572606,1431.60043430398,258.099999998,301.400000006,0.06220268881
SKW-18,SKW-18,2025-06-13 03:10:00,57.9,45,882.500267723602,1425.00043230068,258.000000008,301.600000004,0.06424212123
SKW-18,SKW-18,2025-06-13 03:20:00,57.9,45,890.400270119419,1430.8004340612,258.099999998,301.800000002,0.06016325639
SKW-18,SKW-18,2025-06-13 03:30:00,57.8,45,890.800270241534,1429.6004336963,258.200000006,301.699999994,0.06424212123
SKW-18,SKW-18,2025-06-13 03:40:00,57.9,45,882.100267601487,1422.50043154327,258.200000006,301.499999996,0.05812382397
SKW-18,SKW-18,2025-06-13 03:50:00,57.9,45,880.300267056321,1419.20043054162,258.099999998,301.800000002,0.06016325639
SKW-18,SKW-18,2025-06-13 04:00:00,57.8,45,884.20026823969,1423.40043181658,258.000000008,302.199999998,0.06016325639
SKW-18,SKW-18,2025-06-13 04:10:00,58,45,884.800268421412,1424.60043218002,258.099999998,302,0.06526183744
SKW-18,SKW-18,2025-06-13 04:20:00,57.9,45,884.700268390883,1422.8004316334,258.099999998,302.100000008,0.05914354018
SKW-18,SKW-18,2025-06-13 04:30:00,57.9,45,885.600268664192,1418.90043045148,258.099999998,302.300000006,0.06016325639
SKW-18,SKW-18,2025-06-13 04:40:00,57.9,45,886.600268968029,1418.50043032937,258.000000008,302.199999998,0.04996609429
SKW-18,SKW-18,2025-06-13 04:50:00,57.8,45,887.400269209358,1419.30043057215,258.000000008,302,0.06016325639
SKW-18,SKW-18,2025-06-13 05:00:00,57.9,45,887.30026918028,1418.80043042095,258.099999998,302.100000008,0.05608439155
SKW-18,SKW-18,2025-06-13 05:10:00,57.8,45,887.500269239887,1417.2004299354,258.000000008,302.100000008,0.06220268881
SKW-18,SKW-18,2025-06-13 05:20:00,57.9,45,888.000269392531,1424.70043221055,258.099999998,302.199999998,0.05914354018
