Location,UWI,Reading Time,Average Amps (A) (Raw),Drive Frequency (Hz) (Raw),Intake Pressure (psi) (Raw),Discharge Pressure (psi) (Raw),Intake Temperature (F) (Raw),Motor Temperature (F) (Raw),Vibration (gravit) (Raw),Virtual Rate (BFPD) (Raw)
SKW-15,SKW-15,2025-07-28 03:16:00,16.5,45.0,796.299999999749,2302.99999999933,99.199999994,121.600000004,0.00611829726,1294.425727216649
SKW-15,SKW-15,2025-07-28 03:19:00,20.7,45.0,793.500000000667,2296.70000000067,99.300000002,123.099999998,0.00611829726,1405.8747435907146
SKW-15,SKW-15,2025-07-28 03:22:00,20.6,45.0,793.500000000667,2300.30000000032,99.300000002,124.100000006,0.00611829726,1388.225836479346
SKW-15,SKW-15,2025-07-28 03:23:00,18.9,45.0,795.500000000633,2302.40000000035,99.300000002,124.300000004,0.00611829726,1277.392858330556
SKW-15,SKW-15,2025-07-28 03:24:00,17.8,45.0,795.699999999324,2303.29999999954,99.300000002,124.300000004,0.00611829726,1285.9050778353626
SKW-15,SKW-15,2025-07-28 03:25:00,17.1,45.0,795.899999999466,2304.00000000004,99.300000002,123.099999998,0.00815772968,1290.675007689147
SKW-15,SKW-15,2025-07-28 03:27:00,17.0,45.0,795.699999999324,2303.19999999947,99.399999992,121.200000008,0.00713801347,1291.5229824061641
SKW-15,SKW-15,2025-07-28 03:30:00,20.4,45.0,795.699999999324,2300.89999999929,99.600000008,121.800000002,0.00713801347,1386.1031384976998
SKW-15,SKW-15,2025-07-28 03:31:00,19.7,45.0,795.899999999466,2302.30000000028,99.699999998,122.700000002,0.00509858105,1270.213133867592
SKW-15,SKW-15,2025-07-28 03:32:00,20.3,45.0,796.099999999607,2302.40000000035,99.699999998,122.700000002,0.00713801347,1387.0740853626721
SKW-15,SKW-15,2025-07-28 03:34:00,20.7,45.0,792.800000000171,2299.69999999989,99.699999998,123.8,0.00713801347,1405.641090822876
SKW-15,SKW-15,2025-07-28 03:35:00,20.5,45.0,791.899999999534,2300.40000000039,99.699999998,123.8,0.00713801347,1384.5986399199464
SKW-15,SKW-15,2025-07-28 03:38:00,17.5,45.0,794.800000000137,2305.29999999951,99.699999998,124.500000002,0.00509858105,1287.917765096985
SKW-15,SKW-15,2025-07-28 03:39:00,17.2,45.0,795.300000000491,2305.29999999951,99.699999998,123.200000006,0.00611829726,1290.0119650172735
SKW-15,SKW-15,2025-07-28 03:44:00,20.7,45.0,793.200000000455,2297.0999999995,99.800000006,123.299999996,0.00713801347,1405.7009164489716
SKW-15,SKW-15,2025-07-28 03:50:00,17.3,45.0,795.20000000042,2297.49999999978,99.899999996,123.200000006,0.00713801347,1289.3399927389319
SKW-15,SKW-15,2025-07-28 03:51:00,17.0,45.0,795.20000000042,2296.20000000031,99.899999996,122.199999998,0.00713801347,1291.3515945853508
SKW-15,SKW-15,2025-07-28 03:53:00,17.4,45.0,794.900000000208,2293.59999999992,100.099999994,120.900000002,0.00509858105,1288.9805494795967
SKW-15,SKW-15,2025-07-28 03:55:00,19.2,45.0,794.800000000137,2291.49999999989,100.099999994,122.599999994,0.00611829726,1274.9320693111538
SKW-15,SKW-15,2025-07-28 03:58:00,20.8,45.0,792.199999999746,2288.30000000052,100.200000002,123.900000008,0.00611829726,1406.725204960689
SKW-15,SKW-15,2025-07-28 03:59:00,20.6,45.0,791.300000000559,2289.70000000006,100.200000002,124.599999992,0.00713801347,1388.0039321176846
SKW-15,SKW-15,2025-07-28 04:03:00,16.6,45.0,794.800000000137,2293.69999999999,100.200000002,122.700000002,0.00611829726,1293.6535129067654
SKW-15,SKW-15,2025-07-28 04:05:00,20.0,45.0,794.599999999996,2306.10000000007,100.299999992,121.400000006,0.00713801347,1267.3292137535893
SKW-15,SKW-15,2025-07-28 04:07:00,20.8,45.0,793.200000000455,2291.29999999974,100.299999992,123.200000006,0.00509858105,1406.7970704896559
SKW-15,SKW-15,2025-07-28 04:10:00,20.6,45.0,791.500000000701,2305.19999999944,100.299999992,124.599999992,0.00611829726,1387.9714277270996
SKW-15,SKW-15,2025-07-28 04:11:00,20.6,45.0,792.099999999676,2304.99999999929,100.299999992,124.899999998,0.00713801347,1387.8354691817342
SKW-15,SKW-15,2025-07-28 04:12:00,19.0,45.0,792.60000000003,2309.49999999958,100.299999992,125.099999996,0.00713801347,1276.3445635028208
SKW-15,SKW-15,2025-07-28 04:13:00,17.2,45.0,794.199999999712,2312.09999999997,100.299999992,124.800000008,0.00611829726,1289.7681222074573
SKW-15,SKW-15,2025-07-28 04:15:00,18.5,45.0,794.099999999641,2309.79999999979,100.4,122.399999996,0.00509858105,1280.8609552738417
SKW-15,SKW-15,2025-07-28 04:17:00,18.4,45.0,793.8999999995,2318.30000000001,100.500000008,122.399999996,0.00611829726,1281.6287895354571
SKW-15,SKW-15,2025-07-28 04:19:00,20.1,45.0,794.299999999783,2318.40000000008,100.599999998,122.399999996,0.00611829726,1266.0104613518724
SKW-15,SKW-15,2025-07-28 04:20:00,20.5,45.0,793.500000000667,2314.80000000043,100.599999998,122.9,0.00713801347,1384.427482826198
SKW-15,SKW-15,2025-07-28 04:21:00,20.8,45.0,792.399999999888,2311.69999999969,100.599999998,123.8,0.00611829726,1406.6251115338425
SKW-15,SKW-15,2025-07-28 04:24:00,20.5,45.0,788.700000000168,2313.79999999973,100.599999998,125.200000004,0.00509858105,1384.261734830121
SKW-15,SKW-15,2025-07-28 04:28:00,17.1,45.0,793.200000000455,2319.49999999941,100.599999998,125.099999996,0.00611829726,1290.3611166712071
SKW-15,SKW-15,2025-07-28 04:29:00,16.4,45.0,793.400000000596,2319.99999999976,100.599999998,123.200000006,0.00611829726,1294.734043663912
SKW-15,SKW-15,2025-07-28 04:30:00,16.5,45.0,793.400000000596,2320.19999999991,100.700000006,122.300000006,0.00611829726,1294.256472660102
SKW-15,SKW-15,2025-07-28 04:33:00,20.3,45.0,792.7000000001,2317.59999999952,100.799999996,123.099999998,0.00611829726,1386.9426260500372
SKW-15,SKW-15,2025-07-28 04:35:00,20.4,45.0,792.299999999817,2318.50000000015,100.799999996,124.300000004,0.00611829726,1385.41406535214
SKW-15,SKW-15,2025-07-28 04:37:00,20.0,45.0,790.19999999978,2326.29999999988,100.799999996,125.099999996,0.00713801347,1266.7326935380368
SKW-15,SKW-15,2025-07-28 04:38:00,18.8,45.0,790.700000000134,2326.70000000016,100.799999996,125.099999996,0.00509858105,1278.0818404908923
SKW-15,SKW-15,2025-07-28 04:39:00,16.8,45.0,793.100000000384,2326.70000000016,100.799999996,123.699999992,0.00713801347,1292.3393322162713
SKW-15,SKW-15,2025-07-28 04:42:00,19.7,45.0,793.400000000596,2331.40000000059,100.900000004,122.399999996,0.00611829726,1270.1452906494403
SKW-15,SKW-15,2025-07-28 04:43:00,20.8,45.0,791.899999999534,2329.59999999931,100.900000004,123.600000002,0.00713801347,1406.6157514585861
SKW-15,SKW-15,2025-07-28 04:48:00,19.9,45.0,790.19999999978,2333.30000000048,100.900000004,125.400000002,0.00713801347,1267.7011205237363
SKW-15,SKW-15,2025-07-28 04:50:00,17.7,45.0,792.7000000001,2339.89999999935,100.999999994,125.299999994,0.00509858105,1286.333407305114
SKW-15,SKW-15,2025-07-28 04:52:00,17.2,45.0,791.899999999534,2341.70000000063,101.100000002,123.299999996,0.00611829726,1289.9321113082815
SKW-15,SKW-15,2025-07-28 04:55:00,17.8,45.0,792.7000000001,2349.20000000014,101.199999992,122.399999996,0.00611829726,1285.994468770871
SKW-15,SKW-15,2025-07-28 04:56:00,19.2,45.0,792.7000000001,2351.60000000039,101.199999992,122.199999998,0.00713801347,1274.8861300299286
SKW-15,SKW-15,2025-07-28 04:58:00,19.4,45.0,792.800000000171,2353.8000000005,101.3,123.699999992,0.00611829726,1272.7516101916265
SKW-15,SKW-15,2025-07-28 04:59:00,19.2,45.0,792.900000000242,2355.30000000011,101.3,123.8,0.00713801347,1274.5689291975038
SKW-15,SKW-15,2025-07-28 05:00:00,19.2,45.0,792.7000000001,2355.90000000053,101.3,123.299999996,0.00509858105,1274.6879057501233
SKW-15,SKW-15,2025-07-28 05:02:00,20.4,45.0,791.100000000418,2356.0000000006,101.400000008,124.800000008,0.00611829726,1385.2088221348995
SKW-15,SKW-15,2025-07-28 05:03:00,20.2,45.0,790.299999999851,2357.9000000005,101.400000008,125.400000002,0.00407886484,1264.2169315642745
SKW-15,SKW-15,2025-07-28 05:04:00,20.3,45.0,790.19999999978,2357.70000000036,101.3,125.400000002,0.00611829726,1386.4311017511463
SKW-15,SKW-15,2025-07-28 05:05:00,18.6,45.0,789.699999999426,2359.50000000018,101.3,125.400000002,0.00713801347,1279.62800386653
SKW-15,SKW-15,2025-07-28 05:06:00,17.0,45.0,789.799999999497,2360.99999999979,101.3,125.799999998,0.00713801347,1290.9277920974337
SKW-15,SKW-15,2025-07-28 05:08:00,17.7,45.0,791.999999999605,2364.79999999958,101.400000008,123.699999992,0.00713801347,1286.5049339870009
SKW-15,SKW-15,2025-07-28 05:10:00,19.0,45.0,792.199999999746,2366.89999999962,101.400000008,122.599999994,0.00815772968,1276.5661607402528
SKW-15,SKW-15,2025-07-28 05:11:00,20.1,45.0,791.699999999392,2364.3999999993,101.499999998,122.399999996,0.00713801347,1265.9544149108444
SKW-15,SKW-15,2025-07-28 05:13:00,20.5,45.0,789.499999999285,2362.49999999941,101.499999998,124.800000008,0.00611829726,1384.0142387081253
SKW-15,SKW-15,2025-07-28 05:16:00,19.9,45.0,787.999999999673,2366.49999999934,101.499999998,125.700000008,0.00713801347,1267.6412859707557
SKW-15,SKW-15,2025-07-28 05:17:00,18.7,45.0,789.400000000664,2368.79999999952,101.499999998,126.100000004,0.00713801347,1278.6709329948724
SKW-15,SKW-15,2025-07-28 05:18:00,17.7,45.0,790.19999999978,2369.9000000003,101.499999998,126.100000004,0.00611829726,1286.247385691734
SKW-15,SKW-15,2025-07-28 05:19:00,17.0,45.0,791.699999999392,2370.50000000072,101.499999998,124.800000008,0.00611829726,1290.9525770998912
SKW-15,SKW-15,2025-07-28 05:22:00,19.6,45.0,791.200000000488,2371.09999999969,101.600000006,123.499999994,0.00611829726,1270.89808525598
SKW-15,SKW-15,2025-07-28 05:24:00,20.3,45.0,790.19999999978,2371.70000000012,101.699999996,124.800000008,0.00815772968,1386.4385133376022
SKW-15,SKW-15,2025-07-28 05:25:00,20.4,45.0,788.500000000027,2374.30000000051,101.600000006,125.700000008,0.00611829726,1385.1345840456904
SKW-15,SKW-15,2025-07-28 05:26:00,20.1,45.0,787.499999999318,2376.20000000041,101.600000006,125.499999992,0.00611829726,1265.5681085329793
SKW-15,SKW-15,2025-07-28 05:31:00,16.4,45.0,791.40000000063,2382.70000000066,101.699999996,123.400000004,0.00713801347,1294.6355260251703
SKW-15,SKW-15,2025-07-28 05:33:00,15.6,45.0,791.500000000701,2382.40000000045,101.699999996,122.399999996,0.00713801347,1298.97281154
SKW-15,SKW-15,2025-07-28 05:34:00,19.4,45.0,791.40000000063,2381.80000000002,101.800000004,121.800000002,0.00611829726,1273.078565527554
SKW-15,SKW-15,2025-07-28 05:35:00,20.3,45.0,790.299999999851,2378.20000000037,101.899999994,123.400000004,0.00611829726,1386.7434260606003
SKW-15,SKW-15,2025-07-28 05:36:00,20.3,45.0,789.699999999426,2379.2999999997,101.899999994,124.300000004,0.00611829726,1386.5694259742459
SKW-15,SKW-15,2025-07-28 05:38:00,20.1,45.0,787.999999999673,2382.70000000066,101.800000004,125.299999994,0.00611829726,1265.5261790283064
SKW-15,SKW-15,2025-07-28 05:41:00,16.8,45.0,790.700000000134,2385.69999999988,101.899999994,124.899999998,0.00611829726,1292.1435784349003
SKW-15,SKW-15,2025-07-28 05:42:00,17.2,45.0,791.200000000488,2385.69999999988,101.899999994,124.199999996,0.00815772968,1289.7173076672289
SKW-15,SKW-15,2025-07-28 05:44:00,18.4,45.0,790.700000000134,2383.29999999963,101.899999994,123.600000002,0.00815772968,1281.3364860092559
SKW-15,SKW-15,2025-07-28 05:47:00,20.0,45.0,788.600000000097,2386.50000000045,102.000000002,125.700000008,0.00611829726,1266.4309760390342
SKW-15,SKW-15,2025-07-28 05:49:00,19.8,45.0,788.500000000027,2388.30000000027,102.000000002,125.900000006,0.00815772968,1268.4752206183666
SKW-15,SKW-15,2025-07-28 05:50:00,19.2,45.0,788.399999999956,2389.49999999967,102.000000002,125.900000006,0.00509858105,1274.3249285082588
SKW-15,SKW-15,2025-07-28 05:53:00,16.0,45.0,790.900000000276,2392.40000000028,102.000000002,124.300000004,0.00713801347,1296.7053178381966
SKW-15,SKW-15,2025-07-28 05:54:00,16.3,45.0,790.900000000276,2392.30000000021,102.099999992,124.199999996,0.00509858105,1295.0841120727393
SKW-15,SKW-15,2025-07-28 05:57:00,17.3,45.0,791.000000000347,2390.60000000045,102.2,122.300000006,0.00509858105,1289.297972948279
SKW-15,SKW-15,2025-07-28 05:59:00,20.3,45.0,789.599999999355,2385.90000000002,102.300000008,124.399999994,0.00611829726,1386.4371155546
SKW-15,SKW-15,2025-07-28 06:02:00,20.0,45.0,785.999999999706,2389.49999999967,102.2,125.900000006,0.00611829726,1266.516559058295
SKW-15,SKW-15,2025-07-28 06:04:00,17.4,45.0,788.099999999743,2392.20000000013,102.2,125.900000006,0.00509858105,1288.300695225094
SKW-15,SKW-15,2025-07-28 06:06:00,17.3,45.0,790.499999999993,2391.99999999999,102.2,124.100000006,0.00713801347,1289.0759931783464
SKW-15,SKW-15,2025-07-28 06:07:00,19.9,45.0,790.399999999922,2389.69999999981,102.300000008,124.800000008,0.00611829726,1267.4845550119887
SKW-15,SKW-15,2025-07-28 06:08:00,20.2,45.0,789.599999999355,2387.39999999964,102.300000008,124.599999992,0.00713801347,1264.1774276031485
SKW-15,SKW-15,2025-07-28 06:09:00,20.1,45.0,786.700000000202,2385.69999999988,102.2,125.6,0.00611829726,1265.4515123248216
SKW-15,SKW-15,2025-07-28 06:10:00,20.3,45.0,785.300000000661,2386.70000000059,102.2,125.999999996,0.00611829726,1386.4139870938866
SKW-15,SKW-15,2025-07-28 06:11:00,20.0,45.0,785.300000000661,2386.70000000059,102.2,125.999999996,0.00611829726,1266.5431154031564
SKW-15,SKW-15,2025-07-28 06:12:00,19.0,45.0,786.39999999999,2388.70000000056,102.2,126.699999998,0.00713801347,1276.0307343405625
SKW-15,SKW-15,2025-07-28 06:13:00,19.8,45.0,787.100000000486,2389.3999999996,102.2,126.199999994,0.00713801347,1268.469064553024
SKW-15,SKW-15,2025-07-28 06:14:00,17.4,45.0,789.400000000664,2390.50000000038,102.2,125.6,0.00611829726,1288.2783673092338
SKW-15,SKW-15,2025-07-28 06:16:00,16.9,45.0,790.299999999851,2390.30000000024,102.300000008,123.699999992,0.00713801347,1291.6351813837139
SKW-15,SKW-15,2025-07-28 06:17:00,19.1,45.0,790.299999999851,2389.89999999996,102.300000008,123.8,0.00713801347,1275.4103610258373
SKW-15,SKW-15,2025-07-28 06:18:00,19.4,45.0,789.599999999355,2387.79999999992,102.399999998,124.599999992,0.00713801347,1272.5277096088075
SKW-15,SKW-15,2025-07-28 06:20:00,20.1,45.0,789.899999999568,2388.10000000013,102.399999998,124.399999994,0.00611829726,1265.4368975755337
SKW-15,SKW-15,2025-07-28 06:22:00,20.1,45.0,786.900000000344,2386.99999999935,102.399999998,125.499999992,0.00713801347,1265.397840089303
SKW-15,SKW-15,2025-07-28 06:23:00,20.0,45.0,785.300000000661,2389.29999999953,102.399999998,125.200000004,0.00611829726,1266.6620609716147
SKW-15,SKW-15,2025-07-28 06:24:00,20.0,45.0,785.20000000059,2390.50000000038,102.399999998,125.900000006,0.00713801347,1266.510981904538
SKW-15,SKW-15,2025-07-28 06:25:00,19.4,45.0,785.499999999352,2393.0000000007,102.399999998,126.600000008,0.00611829726,1272.4112189215878
SKW-15,SKW-15,2025-07-28 06:27:00,15.4,45.0,788.199999999814,2395.79999999978,102.399999998,124.500000002,0.00611829726,1299.7837583867529
SKW-15,SKW-15,2025-07-28 06:28:00,16.3,45.0,789.599999999355,2395.69999999971,102.399999998,123.299999996,0.00611829726,1295.1843636582266
SKW-15,SKW-15,2025-07-28 06:30:00,18.3,45.0,789.699999999426,2395.09999999929,102.500000006,122.9,0.00611829726,1282.1757184961436
SKW-15,SKW-15,2025-07-28 06:31:00,20.0,45.0,789.100000000452,2391.79999999985,102.599999996,122.799999992,0.00713801347,1266.847882367684
SKW-15,SKW-15,2025-07-28 06:32:00,20.3,45.0,788.099999999743,2388.50000000041,102.599999996,124.599999992,0.00815772968,1386.3954589422083
SKW-15,SKW-15,2025-07-28 06:34:00,20.0,45.0,785.999999999706,2388.2000000002,102.599999996,125.200000004,0.00713801347,1266.5546543906503
SKW-15,SKW-15,2025-07-28 06:36:00,19.6,45.0,786.199999999848,2389.3999999996,102.599999996,126.699999998,0.00611829726,1270.3641674068342
SKW-15,SKW-15,2025-07-28 06:37:00,19.3,45.0,786.700000000202,2389.89999999996,102.599999996,126.100000004,0.00713801347,1273.3201648115523
SKW-15,SKW-15,2025-07-28 06:38:00,16.5,45.0,788.90000000031,2390.30000000024,102.599999996,125.099999996,0.00713801347,1293.8496149858831
SKW-15,SKW-15,2025-07-28 06:39:00,16.4,45.0,789.599999999355,2390.20000000017,102.599999996,124.7,0.00917744589,1294.427633738866
SKW-15,SKW-15,2025-07-28 06:41:00,20.0,45.0,788.800000000239,2386.90000000073,102.599999996,123.600000002,0.00713801347,1266.700652445241
SKW-15,SKW-15,2025-07-28 06:42:00,20.0,45.0,787.999999999673,2385.19999999953,102.700000004,124.199999996,0.00611829726,1266.6151561781555
SKW-15,SKW-15,2025-07-28 06:43:00,20.1,45.0,786.800000000273,2385.59999999981,102.599999996,124.7,0.00713801347,1265.5263971149598
SKW-15,SKW-15,2025-07-28 06:45:00,19.2,45.0,785.300000000661,2387.79999999992,102.599999996,126.399999992,0.00713801347,1274.2706344375754
SKW-15,SKW-15,2025-07-28 06:46:00,19.1,45.0,786.299999999919,2389.19999999946,102.599999996,125.6,0.00611829726,1275.2685137382869
SKW-15,SKW-15,2025-07-28 06:48:00,16.4,45.0,789.100000000452,2390.30000000024,102.599999996,124.599999992,0.00815772968,1294.4624174630787
SKW-15,SKW-15,2025-07-28 06:50:00,19.1,45.0,789.000000000381,2388.30000000027,102.700000004,123.400000004,0.00713801347,1275.472132184033
SKW-15,SKW-15,2025-07-28 06:52:00,19.8,45.0,786.299999999919,2387.89999999999,102.700000004,125.700000008,0.00713801347,1268.504235850432
SKW-15,SKW-15,2025-07-28 06:54:00,19.9,45.0,785.000000000449,2389.79999999989,102.700000004,126.300000002,0.00713801347,1267.4279581706642
SKW-15,SKW-15,2025-07-28 06:57:00,17.0,45.0,788.299999999885,2394.9000000006,102.700000004,125.400000002,0.00713801347,1290.8358456727083
SKW-15,SKW-15,2025-07-28 06:59:00,15.9,45.0,789.100000000452,2395.49999999957,102.799999994,123.600000002,0.00713801347,1297.2685646132215
SKW-15,SKW-15,2025-07-28 07:00:00,16.0,45.0,789.100000000452,2395.49999999957,102.799999994,123.600000002,0.00713801347,1296.741487446626
SKW-15,SKW-15,2025-07-28 07:04:00,20.2,45.0,785.699999999494,2391.99999999999,102.900000002,124.899999998,0.00611829726,1264.245471399271
SKW-15,SKW-15,2025-07-28 07:05:00,20.0,45.0,783.599999999457,2393.0000000007,102.799999994,125.700000008,0.00611829726,1266.5741581920502
SKW-15,SKW-15,2025-07-28 07:06:00,20.1,45.0,783.200000000624,2393.59999999968,102.799999994,126.600000008,0.00713801347,1265.3177240114571
SKW-15,SKW-15,2025-07-28 07:08:00,18.7,45.0,785.000000000449,2395.79999999978,102.799999994,126.399999992,0.00611829726,1278.6141072809066
SKW-15,SKW-15,2025-07-28 07:09:00,16.6,45.0,786.700000000202,2396.30000000014,102.799999994,126.800000006,0.00611829726,1293.1360086988716
SKW-15,SKW-15,2025-07-28 07:13:00,19.2,45.0,787.899999999602,2391.79999999985,102.900000002,123.099999998,0.00611829726,1274.6573714576443
SKW-15,SKW-15,2025-07-28 07:14:00,19.7,45.0,787.999999999673,2392.50000000035,102.999999992,125.099999996,0.00713801347,1269.4626762778473
SKW-15,SKW-15,2025-07-28 07:15:00,20.1,45.0,787.999999999673,2390.60000000045,102.999999992,124.7,0.00713801347,1265.3424827711538
SKW-15,SKW-15,2025-07-28 07:17:00,20.0,45.0,785.000000000449,2388.60000000049,102.999999992,126.399999992,0.00611829726,1266.2818672735248
SKW-15,SKW-15,2025-07-28 07:19:00,19.6,45.0,783.000000000483,2391.19999999943,102.900000002,126.600000008,0.00611829726,1270.516610757396
SKW-15,SKW-15,2025-07-28 07:20:00,18.5,45.0,783.399999999316,2391.99999999999,102.900000002,126.5,0.00509858105,1280.302566747145
SKW-15,SKW-15,2025-07-28 07:21:00,16.6,45.0,784.900000000378,2393.09999999932,102.900000002,126.800000006,0.00713801347,1293.1836247169701
SKW-15,SKW-15,2025-07-28 07:23:00,19.3,45.0,787.999999999673,2393.0000000007,102.900000002,124.599999992,0.00815772968,1273.4443414926266
SKW-15,SKW-15,2025-07-28 07:24:00,20.0,45.0,786.700000000202,2389.19999999946,102.999999992,125.099999996,0.00611829726,1266.4403379559699
SKW-15,SKW-15,2025-07-28 07:25:00,20.1,45.0,785.499999999352,2389.89999999996,102.999999992,125.000000006,0.00611829726,1265.462710412243
SKW-15,SKW-15,2025-07-28 07:26:00,20.1,45.0,785.499999999352,2389.89999999996,102.999999992,125.000000006,0.00611829726,1265.462710412243
SKW-15,SKW-15,2025-07-28 07:27:00,20.0,45.0,783.000000000483,2394.10000000003,102.900000002,126.800000006,0.00815772968,1266.3370358038792
SKW-15,SKW-15,2025-07-28 07:28:00,19.4,45.0,783.300000000695,2395.09999999929,102.900000002,127.099999994,0.00611829726,1272.3412880968758
SKW-15,SKW-15,2025-07-28 07:30:00,17.8,46.0,785.300000000661,2397.59999999961,102.900000002,126.399999992,0.00611829726,1277.5486756857927
SKW-15,SKW-15,2025-07-28 07:31:00,17.0,46.0,786.800000000273,2398.50000000025,102.900000002,125.700000008,0.00713801347,1283.9104128093595
SKW-15,SKW-15,2025-07-28 07:34:00,20.0,46.0,787.300000000627,2396.80000000049,103.1,123.900000008,0.00713801347,1254.3973813319856
SKW-15,SKW-15,2025-07-28 07:35:00,20.5,46.0,786.39999999999,2393.39999999953,103.1,124.500000002,0.00611829726,1368.737134241525
SKW-15,SKW-15,2025-07-28 07:38:00,20.8,46.0,781.299999999279,2392.30000000021,103.1,126.899999996,0.00815772968,1392.3458008880154
SKW-15,SKW-15,2025-07-28 07:41:00,17.5,46.0,785.20000000059,2398.60000000032,102.999999992,127.4,0.00509858105,1279.8690751956406
SKW-15,SKW-15,2025-07-28 07:43:00,16.5,46.0,787.499999999318,2399.10000000067,103.1,125.900000006,0.00611829726,1287.3601034503329
SKW-15,SKW-15,2025-07-28 07:44:00,15.2,46.0,787.400000000698,2399.39999999943,103.1,124.899999998,0.00611829726,1295.4272801344512
SKW-15,SKW-15,2025-07-28 07:46:00,19.9,46.0,787.000000000415,2399.10000000067,103.200000008,123.8,0.00611829726,1255.7536605088872
